Language_ID,Parameter_ID,Value,Name,Family
ika,44A,No gender distinctions,Ika,Chibchan
imo,44A,No gender distinctions,Imonda,Border
ind,44A,No gender distinctions,Indonesian,Austronesian
ing,44A,No gender distinctions,Ingush,Nakh-Daghestanian
iqu,44A,No gender distinctions,Iquito,Zaparoan
iri,44A,3rd person singular only,Irish,Indo-European
irq,44A,1st or 2nd person but not 3rd,Iraqw,Afro-Asiatic
ita,44A,3rd person singular only,Italian,Indo-European
jak,44A,No gender distinctions,Jakaltek,Mayan
jaq,44A,No gender distinctions,Jaqaru,Aymaran
juh,44A,"3rd person only, but also non-singular",Ju|'hoan,Kxa
kas,44A,"3rd person only, but also non-singular",Kashmiri,Indo-European
kay,44A,No gender distinctions,Kayardild,Tangkic
kch,44A,No gender distinctions,Koyra Chiini,Songhay
ker,44A,In 3rd person + 1st and/or 2nd person,Kera,Afro-Asiatic
ket,44A,No gender distinctions,Ket,Yeniseian
kew,44A,No gender distinctions,Kewa,Trans-New Guinea
kfe,44A,"3rd person only, but also non-singular",Koromfe,Niger-Congo
kgu,44A,No gender distinctions,Kalkatungu,Pama-Nyungan
kha,44A,No gender distinctions,Khalkha,Altaic
khm,44A,No gender distinctions,Khmer,Austro-Asiatic
kho,44A,In 3rd person + 1st and/or 2nd person,Nama,Khoe-Kwadi
khs,44A,3rd person singular only,Khasi,Austro-Asiatic
kio,44A,No gender distinctions,Kiowa,Kiowa-Tanoan
kis,44A,No gender distinctions,Kisi,Niger-Congo
kjo,44A,No gender distinctions,Konjo,Austronesian
kkv,44A,No gender distinctions,Lusi,Austronesian
klk,44A,No gender distinctions,Koh,Niger-Congo
klv,44A,3rd person singular only,Kilivila,Austronesian
kmu,44A,In 3rd person + 1st and/or 2nd person,Khmu',Austro-Asiatic
kna,44A,No gender distinctions,Karitiâna,Tupian
knd,44A,"3rd person only, but also non-singular",Kannada,Dravidian
knr,44A,No gender distinctions,Kanuri,Saharan
koa,44A,No gender distinctions,Koasati,Muskogean
kob,44A,No gender distinctions,Kobon,Trans-New Guinea
kom,44A,3rd person singular only,Komo,Koman
kon,44A,"3rd person only, but also non-singular",Kongo,Niger-Congo
kos,44A,No gender distinctions,Kosraean,Austronesian
kpm,44A,No gender distinctions,Kapampangan,Austronesian
krb,44A,No gender distinctions,Kiribati,Austronesian
krd,44A,No gender distinctions,Kurdish (Central),Indo-European
kro,44A,3rd person singular only,Krongo,Kadu
kse,44A,No gender distinctions,Koyraboro Senni,Songhay
ktl,44A,No gender distinctions,Katla,Kordofanian
kuk,44A,No gender distinctions,Kukú,Eastern Sudanic
kws,44A,"3rd person only, but also non-singular",Kawaiisu,Uto-Aztecan
kyl,44A,No gender distinctions,Kayah Li (Eastern),Sino-Tibetan
lad,44A,No gender distinctions,Ladakhi,Sino-Tibetan
lah,44A,No gender distinctions,Lahu,Sino-Tibetan
lak,44A,No gender distinctions,Lak,Nakh-Daghestanian
lan,44A,No gender distinctions,Lango,Eastern Sudanic
lat,44A,"3rd person only, but also non-singular",Latvian,Indo-European
lav,44A,"3rd person only, but also non-singular",Lavukaleve,Solomons East Papuan
lel,44A,In 3rd person + 1st and/or 2nd person,Lele,Afro-Asiatic
lep,44A,No gender distinctions,Lepcha,Sino-Tibetan
lez,44A,No gender distinctions,Lezgian,Nakh-Daghestanian
lim,44A,No gender distinctions,Limbu,Sino-Tibetan
lkt,44A,No gender distinctions,Lakhota,Siouan
lrk,44A,No gender distinctions,Larike,Austronesian
luv,44A,"3rd person only, but also non-singular",Luvale,Niger-Congo
mab,44A,No gender distinctions,Maba,Maban
mac,44A,No gender distinctions,Macushi,Cariban
mak,44A,No gender distinctions,Makah,Wakashan
mal,44A,No gender distinctions,Malagasy,Austronesian
mao,44A,No gender distinctions,Maori,Austronesian
map,44A,No gender distinctions,Mapudungun,Araucanian
mar,44A,No gender distinctions,Maricopa,Hokan
mau,44A,"3rd person only, but also non-singular",Maung,Iwaidjan
may,44A,3rd person singular only,Maybrat,West Papuan
mcr,44A,No gender distinctions,Mauritian Creole,other
mde,44A,No gender distinctions,Mende,Mande
mei,44A,No gender distinctions,Meithei,Sino-Tibetan
mis,44A,No gender distinctions,Miskito,Misumalpan
miz,44A,No gender distinctions,Mizo,Sino-Tibetan
mku,44A,3rd person singular only,Maranungku,Western Daly
mle,44A,3rd person singular only,Maale,Afro-Asiatic
mlk,44A,3rd person singular only,Malakmalak,Northern Daly
mlm,44A,No gender distinctions,Mlabri (Minor),Austro-Asiatic
mna,44A,No gender distinctions,Muna,Austronesian
mnd,44A,3rd person singular only,Mandarin,Sino-Tibetan
mne,44A,No gender distinctions,Maidu (Northeast),Penutian
moa,44A,No gender distinctions,Mono-Alu,Austronesian
moh,44A,3rd person singular only,Mohawk,Iroquoian
mrd,44A,3rd person singular only,Marind,Anim
mrl,44A,No gender distinctions,Murle,Eastern Sudanic
mrt,44A,No gender distinctions,Martuthunira,Pama-Nyungan
msl,44A,No gender distinctions,Masalit,Maban
msn,44A,No gender distinctions,Maisin,Austronesian
mss,44A,No gender distinctions,Miwok (Southern Sierra),Penutian
mum,44A,No gender distinctions,Mumuye,Niger-Congo
mun,44A,3rd person singular only,Mundari,Austro-Asiatic
mup,44A,In 3rd person + 1st and/or 2nd person,Mupun,Afro-Asiatic
mxc,44A,No gender distinctions,Mixtec (Chalcatongo),Oto-Manguean
myi,44A,No gender distinctions,Mangarrayi,Mangarrayi-Maran
nad,44A,No gender distinctions,Nadëb,Nadahup
nai,44A,No gender distinctions,Nanai,Altaic
nak,44A,No gender distinctions,Nakanai,Austronesian
nas,44A,3rd person singular only,Nasioi,East Bougainville
nav,44A,3rd person singular only,Navajo,Na-Dene
nbd,44A,No gender distinctions,Nubian (Dongolese),Eastern Sudanic
nbr,44A,No gender distinctions,Ngäbere,Chibchan
ndo,44A,"3rd person only, but also non-singular",Ndonga,Niger-Congo
ndy,44A,No gender distinctions,Ndyuka,other
nez,44A,No gender distinctions,Nez Perce,Penutian
ngi,44A,No gender distinctions,Ngiyambaa,Pama-Nyungan
ngk,44A,3rd person singular only,Ngankikurungkurr,Southern Daly
ngl,44A,3rd person singular only,Ngalakan,Gunwinyguan
nht,44A,No gender distinctions,Nahuatl (Tetelcingo),Uto-Aztecan
nko,44A,"3rd person only, but also non-singular",Nkore-Kiga,Niger-Congo
nmb,44A,3rd person singular only,Nambikuára (Southern),Nambikuaran
noo,44A,"3rd person only, but also non-singular",Noon,Niger-Congo
nti,44A,No gender distinctions,Ngiti,Central Sudanic
ntu,44A,No gender distinctions,Nenets,Uralic
nug,44A,In 3rd person + 1st and/or 2nd person,Nunggubuyu,Gunwinyguan
nup,44A,No gender distinctions,Nupe,Niger-Congo
nuu,44A,No gender distinctions,Nuuchahnulth,Wakashan
nyu,44A,No gender distinctions,Nyulnyul,Nyulnyulan
ond,44A,No gender distinctions,Oneida,Iroquoian
orh,44A,3rd person singular only,Oromo (Harar),Afro-Asiatic
oss,44A,No gender distinctions,Ossetic,Indo-European
otm,44A,No gender distinctions,Otomí (Mezquital),Oto-Manguean
pai,44A,No gender distinctions,Paiwan,Austronesian
pal,44A,No gender distinctions,Palauan,Austronesian
par,44A,No gender distinctions,Päri,Eastern Sudanic
pau,44A,3rd person singular only,Paumarí,Arauan
pec,44A,No gender distinctions,Pech,Chibchan
pip,44A,No gender distinctions,Pipil,Uto-Aztecan
pit,44A,No gender distinctions,Pitjantjatjara,Pama-Nyungan
plk,44A,"3rd person only, but also non-singular",Palikur,Arawakan
pms,44A,No gender distinctions,Paamese,Austronesian
pny,44A,No gender distinctions,Panyjima,Pama-Nyungan
pol,44A,"3rd person only, but also non-singular",Polish,Indo-European
prh,44A,"3rd person only, but also non-singular",Pirahã,Mura
prs,44A,3rd person singular only,Persian,Indo-European
psj,44A,3rd person singular only,Popoloca (San Juan Atzingo),Oto-Manguean
psm,44A,3rd person singular only,Passamaquoddy-Maliseet,Algic
pso,44A,3rd person singular only,Pomo (Southeastern),Hokan
pur,44A,No gender distinctions,Purépecha,Tarascan
qaw,44A,No gender distinctions,Qawasqar,Alacalufan
qim,44A,No gender distinctions,Quechua (Imbabura),Quechuan
qui,44A,"3rd person only, but also non-singular",Quileute,Chimakuan
ram,44A,No gender distinctions,Rama,Chibchan
rap,44A,No gender distinctions,Rapanui,Austronesian
rem,44A,No gender distinctions,Remo,Austro-Asiatic
ret,44A,3rd person singular only,Retuarã,Tucanoan
rus,44A,3rd person singular only,Russian,Indo-European
sah,44A,"3rd person only, but also non-singular",Sahu,West Papuan
sam,44A,No gender distinctions,Samoan,Austronesian
san,44A,No gender distinctions,Sango,Niger-Congo
saw,44A,No gender distinctions,Sawu,Austronesian
sel,44A,No gender distinctions,Selknam,Chon
sem,44A,3rd person singular only,Sema,Sino-Tibetan
shk,44A,No gender distinctions,Shipibo-Konibo,Panoan
siu,44A,No gender distinctions,Siuslaw,Oregon Coast
sla,44A,No gender distinctions,Slave,Na-Dene
slp,44A,No gender distinctions,Selepet,Trans-New Guinea
sml,44A,No gender distinctions,Semelai,Austro-Asiatic
snm,44A,No gender distinctions,Sanuma,Yanomam
so,44A,No gender distinctions,So,Eastern Sudanic
spa,44A,In 3rd person + 1st and/or 2nd person,Spanish,Indo-European
squ,44A,No gender distinctions,Squamish,Salishan
srm,44A,No gender distinctions,Saramaccan,other
sue,44A,No gender distinctions,Suena,Trans-New Guinea
sun,44A,No gender distinctions,Sundanese,Austronesian
sup,44A,"3rd person only, but also non-singular",Supyire,Niger-Congo
swa,44A,"3rd person only, but also non-singular",Swahili,Niger-Congo
syu,44A,No gender distinctions,Salt-Yui,Trans-New Guinea
tab,44A,No gender distinctions,Taba,Austronesian
tag,44A,No gender distinctions,Tagalog,Austronesian
tap,44A,3rd person singular only,Taiap,Gapun
tau,44A,No gender distinctions,Tauya,Trans-New Guinea
taw,44A,No gender distinctions,Tawala,Austronesian
tgk,44A,No gender distinctions,Tigak,Austronesian
tha,44A,No gender distinctions,Thai,Tai-Kadai
tid,44A,"3rd person only, but also non-singular",Tidore,West Papuan
tin,44A,No gender distinctions,Tinrin,Austronesian
tir,44A,"3rd person only, but also non-singular",Tiriyo,Cariban
tiw,44A,3rd person singular only,Tiwi,Tiwian
tja,44A,No gender distinctions,Tiipay (Jamul),Hokan
tla,44A,No gender distinctions,Tolai,Austronesian
tli,44A,No gender distinctions,Tlingit,Na-Dene
tmr,44A,No gender distinctions,Temiar,Austro-Asiatic
tms,44A,No gender distinctions,Tommo So,Dogon
tna,44A,No gender distinctions,Turkana,Eastern Sudanic
tot,44A,No gender distinctions,Totonac (Misantla),Totonacan
tpn,44A,No gender distinctions,Tepehuan (Northern),Uto-Aztecan
trb,44A,No gender distinctions,Teribe,Chibchan
tri,44A,No gender distinctions,Trique (Copala),Oto-Manguean
tsi,44A,No gender distinctions,Tsimshian (Coast),Penutian
tso,44A,No gender distinctions,Tsou,Austronesian
tuk,44A,No gender distinctions,Tukang Besi,Austronesian
tur,44A,No gender distinctions,Turkish,Altaic
tzu,44A,No gender distinctions,Tzutujil,Mayan
udh,44A,No gender distinctions,Udihe,Altaic
uhi,44A,No gender distinctions,Uradhi,Pama-Nyungan
uma,44A,No gender distinctions,Uma,Austronesian
una,44A,No gender distinctions,Una,Trans-New Guinea
ung,44A,3rd person singular only,Ungarinjin,Worrorran
ura,44A,No gender distinctions,Ura,Austronesian
urk,44A,No gender distinctions,Urubú-Kaapor,Tupian
usa,44A,No gender distinctions,Usan,Trans-New Guinea
vie,44A,No gender distinctions,Vietnamese,Austro-Asiatic
wam,44A,No gender distinctions,Wambaya,Mirndi
wap,44A,No gender distinctions,Wappo,Wappo-Yukian
war,44A,"3rd person only, but also non-singular",Wari',Chapacura-Wanham
wbn,44A,No gender distinctions,Wambon,Trans-New Guinea
wch,44A,No gender distinctions,Wichí,Matacoan
wel,44A,3rd person singular only,Welsh,Indo-European
wic,44A,No gender distinctions,Wichita,Caddoan
wik,44A,No gender distinctions,Wikchamni,Penutian
win,44A,No gender distinctions,Wintu,Penutian
wma,44A,No gender distinctions,West Makian,West Papuan
wrd,44A,No gender distinctions,Wardaman,Yangmanic
wrk,44A,3rd person singular only,Warekena,Arawakan
wsk,44A,No gender distinctions,Waskia,Trans-New Guinea
xok,44A,3rd person singular only,Xokleng,Macro-Ge
yag,44A,No gender distinctions,Yagua,Peba-Yaguan
yap,44A,No gender distinctions,Yapese,Austronesian
yaq,44A,No gender distinctions,Yaqui,Uto-Aztecan
yel,44A,No gender distinctions,Yelî Dnye,Yele
yes,44A,3rd person singular only,Yessan-Mayo,Sepik
yid,44A,No gender distinctions,Yidiny,Pama-Nyungan
yim,44A,No gender distinctions,Yimas,Lower Sepik-Ramu
yko,44A,No gender distinctions,Yukaghir (Kolyma),Yukaghir
yor,44A,No gender distinctions,Yoruba,Niger-Congo
ypk,44A,No gender distinctions,Yup'ik (Central),Eskimo-Aleut
yuk,44A,No gender distinctions,Yukulta,Tangkic
yur,44A,No gender distinctions,Yurok,Algic
zan,44A,3rd person singular only,Zande,Niger-Congo
zqc,44A,No gender distinctions,Zoque (Copainalá),Mixe-Zoque
zsq,44A,No gender distinctions,Zapotec (San Lucas Quiaviní),Oto-Manguean
zul,44A,"3rd person only, but also non-singular",Zulu,Niger-Congo
