Language_ID,Parameter_ID,Value,Name,Family
cct,A86,Genitive-Noun,Choctaw,Muskogean
cde,A86,Genitive-Noun,Carib (De'kwana),Cariban
ceb,A86,Noun-Genitive,Cebuano,Austronesian
cem,A86,Noun-Genitive,Cèmuhî,Austronesian
cha,A86,Noun-Genitive,Chamorro,Austronesian
chc,A86,Genitive-Noun,Chechen,Nakh-Daghestanian
che,A86,Genitive-Noun,Cherokee,Iroquoian
chg,A86,Genitive-Noun,Chang,Sino-Tibetan
chh,A86,Genitive-Noun,Chaha,Afro-Asiatic
chi,A86,Genitive-Noun,Chimariko,Hokan
chj,A86,Noun-Genitive,Chuj,Mayan
chk,A86,Genitive-Noun,Chukchi,Chukotko-Kamchatkan
chn,A86,Genitive-Noun,Chantyal,Sino-Tibetan
chq,A86,Noun-Genitive,Chinantec (Quiotepec),Oto-Manguean
chr,A86,Noun-Genitive,Chrau,Austro-Asiatic
chs,A86,Genitive-Noun,Chin (Siyin),Sino-Tibetan
chv,A86,Genitive-Noun,Chuvash,Altaic
chx,A86,Noun-Genitive,Chontal (Huamelultec Oaxaca),Tequistlatecan
cic,A86,Noun-Genitive,Chichewa,Niger-Congo
ckl,A86,No_dominant_genitive_noun_order,Chinook (Lower),Penutian
cld,A86,Noun-Genitive,Chaldean (Modern),Afro-Asiatic
cle,A86,Noun-Genitive,Chinantec (Lealao),Oto-Manguean
cln,A86,Genitive-Noun,Cholón,Cholon
cme,A86,Noun-Genitive,Cham (Eastern),Austronesian
cmh,A86,Genitive-Noun,Chemehuevi,Uto-Aztecan
cml,A86,Genitive-Noun,Camling,Sino-Tibetan
cmn,A86,Genitive-Noun,Comanche,Uto-Aztecan
cmr,A86,Genitive-Noun,Chin (Mara),Sino-Tibetan
cmx,A86,Noun-Genitive,Comox,Salishan
cmy,A86,Noun-Genitive,Chontal Maya,Mayan
cnl,A86,Genitive-Noun,Canela,Macro-Ge
cnm,A86,Genitive-Noun,Canamarí,Katukinan
cnt,A86,Genitive-Noun,Cantonese,Sino-Tibetan
coa,A86,Genitive-Noun,Coahuilteco,Coahuiltecan
coc,A86,Genitive-Noun,Cocama,Tupian
coo,A86,No_dominant_genitive_noun_order,Coos (Hanis),Oregon Coast
cop,A86,Noun-Genitive,Coptic,Afro-Asiatic
cor,A86,No_dominant_genitive_noun_order,Cora,Uto-Aztecan
cos,A86,No_dominant_genitive_noun_order,Rumsien,Penutian
cpl,A86,Noun-Genitive,Chinantec (Palantla),Oto-Manguean
cpn,A86,Genitive-Noun,Chepang,Sino-Tibetan
cpy,A86,Genitive-Noun,Chipaya,Uru-Chipaya
cqt,A86,Noun-Genitive,Chiquitano,Chiquito
crn,A86,Noun-Genitive,Cornish,Indo-European
cro,A86,Genitive-Noun,Crow,Siouan
cso,A86,Noun-Genitive,Chatino (Sierra Occidental),Oto-Manguean
cti,A86,Genitive-Noun,Chin (Tiddim),Sino-Tibetan
ctl,A86,Noun-Genitive,Catalan,Indo-European
ctw,A86,Genitive-Noun,Catawba,Siouan
cub,A86,Genitive-Noun,Cubeo,Tucanoan
cup,A86,Genitive-Noun,Cupeño,Uto-Aztecan
cya,A86,Noun-Genitive,Chatino (Yaitepec),Oto-Manguean
cze,A86,No_dominant_genitive_noun_order,Czech,Indo-European
dag,A86,Genitive-Noun,Daga,Dagan
dan,A86,Genitive-Noun,Dan,Mande
daw,A86,Genitive-Noun,Dâw,Nadahup
day,A86,Noun-Genitive,Day,Niger-Congo
dds,A86,Genitive-Noun,Donno So,Dogon
der,A86,Genitive-Noun,Dla (Proper),Senagi
des,A86,Genitive-Noun,Desano,Tucanoan
dga,A86,Genitive-Noun,Dagaare,Niger-Congo
dgb,A86,Genitive-Noun,Dagbani,Niger-Congo
dgo,A86,Noun-Genitive,Dongo,Niger-Congo
dgr,A86,Genitive-Noun,Dagur,Altaic
dha,A86,Genitive-Noun,Dhaasanac,Afro-Asiatic
dhb,A86,Genitive-Noun,Dharumbal,Pama-Nyungan
dhi,A86,Genitive-Noun,Dhivehi,Indo-European
dhm,A86,Genitive-Noun,Dhimal,Sino-Tibetan
did,A86,Noun-Genitive,Didinga,Eastern Sudanic
die,A86,Genitive-Noun,Diegueño (Mesa Grande),Hokan
dig,A86,Genitive-Noun,Digaro,Sino-Tibetan
din,A86,Noun-Genitive,Dinka,Eastern Sudanic
dio,A86,Noun-Genitive,Diola-Fogny,Niger-Congo
diy,A86,Genitive-Noun,Diyari,Pama-Nyungan
dji,A86,Noun-Genitive,Djingili,Mirndi
djm,A86,No_dominant_genitive_noun_order,Djambarrpuyngu,Pama-Nyungan
djn,A86,Genitive-Noun,Djinang,Pama-Nyungan
djp,A86,No_dominant_genitive_noun_order,Djapu,Pama-Nyungan
dlm,A86,Genitive-Noun,Dla (Menggwa),Senagi
dmi,A86,Genitive-Noun,Dumi,Sino-Tibetan
dni,A86,Genitive-Noun,Dani (Lower Grand Valley),Trans-New Guinea
dom,A86,Genitive-Noun,Domari,Indo-European
doy,A86,Genitive-Noun,Doyayo,Niger-Congo
dre,A86,Noun-Genitive,Drehu,Austronesian
drg,A86,Genitive-Noun,Dargwa,Nakh-Daghestanian
drm,A86,Genitive-Noun,Darma,Sino-Tibetan
dsh,A86,Genitive-Noun,Danish,Indo-European
dua,A86,Noun-Genitive,Duala,Niger-Congo
duk,A86,Noun-Genitive,Duka,Niger-Congo
dul,A86,Genitive-Noun,Dulong,Sino-Tibetan
dum,A86,Genitive-Noun,Dumo,Skou
dun,A86,Genitive-Noun,Duna,Trans-New Guinea
dut,A86,Noun-Genitive,Dutch,Indo-European
dyi,A86,Genitive-Noun,Dyirbal,Pama-Nyungan
edo,A86,Genitive-Noun,Edolo,Bosavi
ega,A86,Genitive-Noun,Ega,Niger-Congo
egn,A86,Noun-Genitive,Engenni,Niger-Congo
eip,A86,Genitive-Noun,Eipo,Trans-New Guinea
emb,A86,Genitive-Noun,Emberá (Northern),Choco
eme,A86,Genitive-Noun,Émérillon,Tupian
eng,A86,No_dominant_genitive_noun_order,English,Indo-European
eno,A86,Noun-Genitive,Enggano,Austronesian
epe,A86,Genitive-Noun,Epena Pedee,Choco
erk,A86,Noun-Genitive,Efate (South),Austronesian
err,A86,Noun-Genitive,Erromangan,Austronesian
ese,A86,Genitive-Noun,Ese Ejja,Tacanan
esm,A86,Noun-Genitive,Esmeraldeño,Tacame
est,A86,Genitive-Noun,Estonian,Uralic
eud,A86,Genitive-Noun,Eudeve,Uto-Aztecan
eve,A86,Genitive-Noun,Evenki,Altaic
ewe,A86,Genitive-Noun,Ewe,Niger-Congo
ewo,A86,Noun-Genitive,Ewondo,Niger-Congo
fas,A86,Genitive-Noun,Fasu,Trans-New Guinea
fij,A86,Noun-Genitive,Fijian,Austronesian
fin,A86,Genitive-Noun,Finnish,Uralic
fon,A86,Noun-Genitive,Fongbe,Niger-Congo
for,A86,Genitive-Noun,Fore,Trans-New Guinea
fqs,A86,Genitive-Noun,Momu,Baibai-Fas
fre,A86,Noun-Genitive,French,Indo-European
fri,A86,No_dominant_genitive_noun_order,Frisian,Indo-European
fua,A86,Noun-Genitive,Fulfulde (Adamawa),Niger-Congo
ful,A86,Genitive-Noun,Fulniô,Yaté
fut,A86,Noun-Genitive,Futuna-Aniwa,Austronesian
fye,A86,Noun-Genitive,Fyem,Niger-Congo
ga,A86,Genitive-Noun,Gã,Niger-Congo
gae,A86,Noun-Genitive,Gaelic (Scots),Indo-European
gam,A86,Genitive-Noun,Gamo,Afro-Asiatic
gap,A86,Genitive-Noun,Gapapaiwa,Austronesian
gar,A86,Genitive-Noun,Garo,Sino-Tibetan
gav,A86,Genitive-Noun,Gavião,Tupian
gbb,A86,Noun-Genitive,Gbeya Bossangoa,Niger-Congo
gbs,A86,Noun-Genitive,Gbaya (Southwest),Niger-Congo
gds,A86,Genitive-Noun,Gadsup,Trans-New Guinea
gel,A86,Noun-Genitive,Gela,Austronesian
geo,A86,Genitive-Noun,Georgian,Kartvelian
ger,A86,Noun-Genitive,German,Indo-European
gjj,A86,Genitive-Noun,Guajajara,Tupian
gku,A86,No_dominant_genitive_noun_order,Gününa Küne,Chon
gln,A86,Genitive-Noun,Golin,Trans-New Guinea
gmw,A86,Genitive-Noun,Gumawana,Austronesian
gnd,A86,Noun-Genitive,Ga'anda,Afro-Asiatic
gnn,A86,Genitive-Noun,Gunin,Worrorran
goa,A86,Noun-Genitive,Goajiro,Arawakan
god,A86,Genitive-Noun,Godoberi,Nakh-Daghestanian
goe,A86,Noun-Genitive,Goemai,Afro-Asiatic
gok,A86,Noun-Genitive,Gokana,Niger-Congo
gon,A86,Genitive-Noun,Gondi,Dravidian
goo,A86,No_dominant_genitive_noun_order,Gooniyandi,Bunuban
grb,A86,Genitive-Noun,Grebo,Niger-Congo
grf,A86,Noun-Genitive,Garífuna,Arawakan
grj,A86,Genitive-Noun,Guarijío,Uto-Aztecan
grk,A86,Noun-Genitive,Greek (Modern),Indo-European
grr,A86,Genitive-Noun,Garrwa,Garrwan
grw,A86,Genitive-Noun,Greenlandic (West),Eskimo-Aleut
gua,A86,Genitive-Noun,Guaraní,Tupian
gud,A86,Noun-Genitive,Gude,Afro-Asiatic
gul,A86,Noun-Genitive,Gula (in Central African Republic),Central Sudanic
gum,A86,No_dominant_genitive_noun_order,Gumbaynggir,Pama-Nyungan
gur,A86,Genitive-Noun,Gurung,Sino-Tibetan
guu,A86,No_dominant_genitive_noun_order,Guugu Yimidhirr,Pama-Nyungan
guw,A86,No_dominant_genitive_noun_order,Gungbe,Niger-Congo
gwa,A86,Genitive-Noun,Gwari,Niger-Congo
gwo,A86,Noun-Genitive,Gworok,Niger-Congo
gyc,A86,Genitive-Noun,Gyarong (Cogtse),Sino-Tibetan
hal,A86,Noun-Genitive,Halia,Austronesian
har,A86,Genitive-Noun,Haruai,Piawi
hat,A86,Genitive-Noun,Hatam,West Papuan
hau,A86,Noun-Genitive,Hausa,Afro-Asiatic
haw,A86,Noun-Genitive,Hawaiian,Austronesian
hay,A86,Genitive-Noun,Hayu,Sino-Tibetan
hdi,A86,Noun-Genitive,Hdi,Afro-Asiatic
heb,A86,Noun-Genitive,Hebrew (Modern),Afro-Asiatic
hei,A86,Noun-Genitive,Heiltsuk,Wakashan
hhu,A86,Genitive-Noun,Hanga Hundi,Sepik
hid,A86,Genitive-Noun,Hidatsa,Siouan
hil,A86,Noun-Genitive,Hiligaynon,Austronesian
hin,A86,Genitive-Noun,Hindi,Indo-European
hix,A86,Genitive-Noun,Hixkaryana,Cariban
hma,A86,Genitive-Noun,Hmar,Sino-Tibetan
hmo,A86,Genitive-Noun,Hmong Njua,Hmong-Mien
hna,A86,Noun-Genitive,Mina,Afro-Asiatic
hnd,A86,Noun-Genitive,Hunde,Niger-Congo
ho,A86,Genitive-Noun,Ho,Austro-Asiatic
hoa,A86,Noun-Genitive,Hoava,Austronesian
hop,A86,Genitive-Noun,Hopi,Uto-Aztecan
hpd,A86,Genitive-Noun,Hup,Nadahup
htc,A86,Noun-Genitive,Huastec,Mayan
hua,A86,Genitive-Noun,Hua,Trans-New Guinea
huc,A86,Genitive-Noun,=|Hoan,Kxa
hui,A86,Genitive-Noun,Huichol,Uto-Aztecan
hum,A86,Genitive-Noun,Huitoto (Murui),Huitotoan
hun,A86,Genitive-Noun,Hungarian,Uralic
hup,A86,Genitive-Noun,Hupa,Na-Dene
hve,A86,Noun-Genitive,Huave (San Mateo del Mar),Huavean
hzb,A86,Genitive-Noun,Hunzib,Nakh-Daghestanian
iaa,A86,Noun-Genitive,Iaai,Austronesian
iau,A86,Genitive-Noun,Iau,Lakes Plain
iba,A86,Noun-Genitive,Iban,Austronesian
ice,A86,Noun-Genitive,Icelandic,Indo-European
idn,A86,Genitive-Noun,Iduna,Austronesian
ifm,A86,Noun-Genitive,Ifumu,Niger-Congo
ifu,A86,Noun-Genitive,Ifugao (Batad),Austronesian
igb,A86,Noun-Genitive,Igbo,Niger-Congo
ign,A86,Noun-Genitive,Ignaciano,Arawakan
igs,A86,Noun-Genitive,Ingessana,Eastern Sudanic
ijo,A86,Genitive-Noun,Ijo (Kolokuma),Ijoid
ik,A86,No_dominant_genitive_noun_order,Ik,Eastern Sudanic
ika,A86,Genitive-Noun,Ika,Chibchan
ila,A86,Noun-Genitive,Ila,Niger-Congo
imo,A86,Genitive-Noun,Imonda,Border
ina,A86,Genitive-Noun,Inanwatan,South Bird's Head
ind,A86,Noun-Genitive,Indonesian,Austronesian
ing,A86,Genitive-Noun,Ingush,Nakh-Daghestanian
iqu,A86,Genitive-Noun,Iquito,Zaparoan
iri,A86,Noun-Genitive,Irish,Indo-European
irq,A86,Noun-Genitive,Iraqw,Afro-Asiatic
irr,A86,Genitive-Noun,Irarutu,Austronesian
isa,A86,Noun-Genitive,I'saka,Skou
ita,A86,Noun-Genitive,Italian,Indo-European
ite,A86,No_dominant_genitive_noun_order,Itelmen,Chukotko-Kamchatkan
iwa,A86,Genitive-Noun,Iwaidja,Iwaidjan
izi,A86,Noun-Genitive,Izi,Niger-Congo
jab,A86,Genitive-Noun,Jabêm,Austronesian
jak,A86,Noun-Genitive,Jakaltek,Mayan
jaq,A86,Genitive-Noun,Jaqaru,Aymaran
jar,A86,Noun-Genitive,Izere,Niger-Congo
jeb,A86,Noun-Genitive,Jebero,Cahuapanan
jel,A86,Genitive-Noun,Jeli,Mande
jiv,A86,Genitive-Noun,Jivaro,Jivaroan
jlu,A86,Noun-Genitive,Luwo,Eastern Sudanic
jmo,A86,Noun-Genitive,Jur Mödö,Central Sudanic
jms,A86,Genitive-Noun,Jamsay,Dogon
jng,A86,Genitive-Noun,Jingpho,Sino-Tibetan
juh,A86,Genitive-Noun,Ju|'hoan,Kxa
juk,A86,Noun-Genitive,Jukun,Niger-Congo
jva,A86,Genitive-Noun,Karajá,Macro-Ge
kaa,A86,Genitive-Noun,Karó (Arára),Tupian
kab,A86,Genitive-Noun,Kabardian,Northwest Caucasian
kad,A86,Noun-Genitive,Kadugli,Kadu
kae,A86,Genitive-Noun,Kaki Ae,Eleman
kan,A86,Noun-Genitive,Kana,Niger-Congo
kar,A86,Noun-Genitive,Kara (in Central African Republic),Central Sudanic
kas,A86,Genitive-Noun,Kashmiri,Indo-European
kau,A86,No_dominant_genitive_noun_order,Kaulong,Austronesian
kay,A86,Genitive-Noun,Kayardild,Tangkic
kba,A86,Noun-Genitive,Kamba,Niger-Congo
kbl,A86,Noun-Genitive,Kabyle,Afro-Asiatic
kbt,A86,Genitive-Noun,Kabatei,Indo-European
kbu,A86,Noun-Genitive,Kanembu,Saharan
kbw,A86,Genitive-Noun,Karen (Bwe),Sino-Tibetan
kby,A86,Genitive-Noun,Kabiyé,Niger-Congo
kch,A86,Genitive-Noun,Koyra Chiini,Songhay
kdw,A86,No_dominant_genitive_noun_order,Kadiwéu,Guaicuruan
kdz,A86,Noun-Genitive,Kadazan,Austronesian
kel,A86,Noun-Genitive,Kele,Austronesian
kem,A86,Genitive-Noun,Kemant,Afro-Asiatic
ken,A86,Noun-Genitive,Kenga,Central Sudanic
ker,A86,Noun-Genitive,Kera,Afro-Asiatic
ket,A86,Genitive-Noun,Ket,Yeniseian
kew,A86,Genitive-Noun,Kewa,Trans-New Guinea
kfe,A86,Genitive-Noun,Koromfe,Niger-Congo
kga,A86,Noun-Genitive,Kinga,Niger-Congo
kgu,A86,Genitive-Noun,Kalkatungu,Pama-Nyungan
kgy,A86,Genitive-Noun,Kyirong,Sino-Tibetan
kha,A86,Genitive-Noun,Khalkha,Altaic
khd,A86,Genitive-Noun,Kham (Dege),Sino-Tibetan
khg,A86,Genitive-Noun,Khaling,Sino-Tibetan
khi,A86,Genitive-Noun,Khinalug,Nakh-Daghestanian
khl,A86,Genitive-Noun,Khalaj,Altaic
khm,A86,Noun-Genitive,Khmer,Austro-Asiatic
kho,A86,Genitive-Noun,Nama,Khoe-Kwadi
khs,A86,Noun-Genitive,Khasi,Austro-Asiatic
khw,A86,Genitive-Noun,Khowar,Indo-European
kik,A86,Noun-Genitive,Kikuyu,Niger-Congo
kim,A86,Genitive-Noun,Kimaghama,Kolopom
kio,A86,Genitive-Noun,Kiowa,Kiowa-Tanoan
kir,A86,Genitive-Noun,Kirma,Niger-Congo
kis,A86,Noun-Genitive,Kisi,Niger-Congo
kiw,A86,Genitive-Noun,Kiwai (Southern),Kiwaian
kje,A86,Genitive-Noun,Koreguaje,Tucanoan
kkp,A86,Genitive-Noun,Karakalpak,Altaic
kkq,A86,Genitive-Noun,Kuikúro,Cariban
kkt,A86,Noun-Genitive,Kokota,Austronesian
kku,A86,Genitive-Noun,Korku,Austro-Asiatic
kkv,A86,Genitive-Noun,Lusi,Austronesian
kla,A86,Genitive-Noun,Klao,Niger-Congo
klg,A86,Genitive-Noun,Kulung,Sino-Tibetan
kll,A86,Genitive-Noun,Kaluli,Bosavi
klm,A86,Genitive-Noun,Klamath,Penutian
klq,A86,Genitive-Noun,Kalam,Trans-New Guinea
klr,A86,Genitive-Noun,Koluri,Indo-European
